client_id,first_name,last_name,age,job_id,marital_id,education_id,has_credit_default,balance_eur,has_housing_loan,has_personal_loan
12920,Lino,Abreu Antunes,54,4,2,2,false,0,false,true
12921,Patrícia,Cordeiro Cabral,45,2,2,1,false,55,false,false
12922,Diogo,Guerreiro Queirós,58,3,2,1,false,124,true,false
12923,Mónica,Branco Guerreiro,42,2,3,2,false,419,false,false
12924,Susana,Salgado Silva,34,2,3,2,false,-72,true,false
12925,Estêvão,Xavier Duarte,50,10,2,2,false,0,false,false
12926,Clara,Melo Branco,59,2,2,1,false,3372,false,false
12927,Joana,Salgado Rebelo,56,2,2,2,false,58932,false,false
12928,Sofia,Lourenço Pinto,58,10,1,2,false,-354,true,true
12929,Telma,Nogueira Ferreira,31,5,2,3,false,-513,false,true
12930,Eva,Campos Ventura,58,2,1,2,false,916,false,false
12931,Bernardo,Campos Borges,25,8,3,2,false,402,false,true
12932,Rúben,Morais Miranda,32,2,3,2,false,22,false,false
12933,Zacarias,Ferreira Leal,38,2,2,1,false,433,false,false
12934,Micaela,Paiva Jesus,33,5,3,2,false,1326,false,true
12935,Ernesto,Ventura Moreira,37,1,2,2,false,147,true,false
12936,Solange,Rocha Torres,38,5,2,3,false,76,true,false
12937,Samuel,Silva Abreu,31,5,3,3,false,1598,true,false
12938,Jaime,Maia Vaz,52,2,1,2,false,497,false,true
12939,Leonardo,Freitas Cabral,27,1,3,2,false,145,false,true
12940,Firmino,Ferreira Matos,25,2,2,1,false,0,false,false
12941,Estêvão,Faria Serra,31,1,3,3,false,383,false,true
12942,Telmo,Paiva Leite,35,5,2,3,false,1361,false,true
12943,Cristina,Correia Carvalho,28,11,3,2,true,-1270,false,true
12944,Sérgio,Coelho Martins,29,2,2,2,false,-305,true,true
12945,Valentim,Jesus Monteiro,33,10,2,2,false,2284,true,true
12946,Daniel,Leite Baptista,39,8,2,2,false,0,false,false
12947,Maria,Oliveira Antunes,47,2,2,2,true,-594,true,true
12948,Susana,Antunes Cordeiro,39,2,2,4,false,18,false,false
12949,Tomás,Monteiro Lourenço,50,10,2,2,false,1717,false,false
12950,Irene,Gonçalves Coelho,50,7,1,3,false,387,false,false
12951,Madalena,Abreu Aguiar,49,5,2,3,false,96,false,false
12952,Adriana,Araújo Moreira,44,3,2,1,false,5038,false,false
12953,Armando,Domingues Simões,28,10,3,2,false,1581,false,true
12954,Júlio,Almeida Silva,31,8,3,2,false,8,false,false
12955,Lourenço,Fonseca Mota,47,4,2,2,false,1152,false,false
12956,Benjamim,Ramos Lopes,30,10,2,3,false,101,true,true
12957,Francisco,Andrade Sampaio,29,2,3,2,false,218,false,false
12958,Gil,Xavier Cardoso,51,2,2,1,false,720,false,false
12959,Alexandra,Faria Queirós,44,1,1,3,false,0,true,false
12960,Rodrigo,Tavares Fernandes,43,5,2,2,false,-213,false,true
12961,Célia,Andrade Serra,44,8,2,2,false,300,true,false
12962,Solange,Azevedo Branco,41,1,2,2,false,-396,true,false
12963,Sara,Antunes Freitas,59,2,1,1,false,55,false,false
12964,Raquel,Simões Gomes,49,7,3,2,false,766,true,false
12965,Nelson,Gonçalves Vieira,31,10,3,2,false,9,false,false
12966,Virgílio,Sousa Garcia,50,3,1,3,false,223,false,false
12967,Regina,Nunes Santos,33,3,2,2,false,0,false,true
12968,Cristiano,Tavares Guerreiro,58,2,2,1,false,853,false,false
12969,Zacarias,Soares Cunha,36,2,3,3,false,1346,false,false
12970,Cláudia,Bernardes Matos,35,5,2,3,false,122,false,false
12971,Carla,Fernandes Barbosa,30,1,3,2,false,52,false,true
12972,Octávio,Paiva Leal,27,2,3,1,false,1659,false,true
12973,Célia,Castro Pinheiro,35,5,2,3,false,126,false,true
12974,Gil,Torres Alves,53,2,2,2,false,143,true,false
12975,Teresa,Lourenço Mota,35,2,3,2,false,1688,true,false
12976,Norberto,Araújo Paiva,60,5,2,3,true,-108,false,true
12977,Lídia,Martins Maia,27,2,2,2,false,102,false,true
12978,Bárbara,Simões Vaz,54,7,2,2,false,203,true,false
12979,Renata,Sousa Moreira,48,7,2,2,false,252,false,false
12980,Emília,Amaral Machado,40,5,1,2,false,-626,true,false
12981,Vicente,Henriques Marques,26,2,3,2,false,6,false,true
12982,Maria,Domingues Barbosa,38,10,2,2,false,0,true,true
12983,Lídia,Correia Monteiro,31,2,2,1,false,76,false,true
12984,Célia,Vieira Gomes,46,2,2,1,false,14,false,false
12985,Iolanda,Cardoso Antunes,27,5,3,3,false,1117,true,false
12986,Carla,Bastos Maia,53,2,2,1,false,1086,false,false
12987,Diogo,Lourenço Ventura,40,2,2,1,true,-23,false,true
12988,Ricardo,Abreu Martins,43,3,2,2,false,128,true,false
12989,Martim,Leite Jesus,37,2,2,4,false,897,true,false
12990,Armando,Baptista Nunes,31,4,2,1,false,-367,true,true
12991,Armando,Almeida Vaz,28,7,2,2,false,-228,true,true
12992,Lara,Correia Antunes,43,2,2,1,false,8,false,false
12993,Fábio,Lopes Torres,28,2,2,2,false,619,false,false
12994,Lara,Campos Maia,47,8,2,2,false,24,false,true
12995,Marta,Andrade Raposo,43,3,3,3,false,42,false,false
12996,Nuno,Miranda Aguiar,57,10,2,3,false,-40,false,true
12997,Duarte,Correia Jesus,58,6,3,2,false,282,false,true
12998,Andreia,Matos Carvalho,25,2,2,2,false,267,false,false
12999,Patrícia,Nunes Reis,31,2,3,2,false,726,false,false
13000,Diogo,Gonçalves Reis,47,10,2,1,false,50,false,false
13001,Zélia,Borges Gonçalves,43,12,2,2,false,1926,false,false
13002,Martim,Neves Fernandes,27,8,2,2,false,379,false,true
13003,Reinaldo,Queirós Tavares,45,3,2,2,false,4688,false,false
13004,Vicente,Soares Rodrigues,31,5,2,3,false,256,true,false
13005,Hugo,Fonseca Cardoso,33,10,2,2,false,-805,false,false
13006,Paulo,Nunes Martins,31,2,3,2,false,-2,false,true
13007,Leandro,Reis Santos,32,8,3,2,false,473,true,false
13008,Luísa,Camacho Leite,41,4,2,1,false,175,false,false
13009,Daniel,Salgado Ventura,31,1,3,2,false,-407,false,true
13010,Gonçalo,Rodrigues Nogueira,30,8,3,2,false,148,false,true
13011,Eva,Branco Castro,44,2,3,1,false,-24,false,false
13012,Letícia,Lourenço Simões,28,9,3,2,false,305,false,false
13013,Olga,Bernardes Matos,31,3,1,3,false,2,false,true
13014,Marcelo,Domingues Branco,36,2,2,2,false,-308,true,false
13015,Eva,Vaz Caetano,25,12,3,2,false,3,false,false
13016,Simão,Andrade Antunes,25,10,3,2,false,-55,true,true
13017,Norberto,Simões Alves,27,2,2,1,false,52,false,true
13018,Eduarda,Aguiar Mendes,60,5,2,3,false,1573,false,false
13019,Íris,Miranda Gomes,36,2,3,4,true,-395,true,false
13020,Cristiano,Branco Nogueira,49,2,2,1,false,4140,false,false
13021,Jacinta,Cunha Araújo,25,2,3,2,false,495,false,false
13022,Emanuel,Martins Brito,46,5,2,3,false,74,true,false
13023,Leandro,Serra Fernandes,50,10,2,3,false,92,false,true
13024,Lídia,Abreu Lopes,50,2,1,1,false,5,false,false
13025,Carlos,Brito Lopes,33,1,2,3,false,568,false,false
13026,Sílvia,Andrade Amaral,42,5,2,2,false,4314,false,false
13027,Micaela,Amaral Torres,30,1,3,2,false,312,false,false
13028,Letícia,Gonçalves Ferreira,42,10,3,3,false,24,false,false
13029,André,Azevedo Valente,28,1,2,2,false,54,false,true
13030,Benedita,Leal Pinheiro,34,3,2,3,false,412,true,true
13031,Artur,Teixeira Salgado,33,5,2,3,false,-139,false,false
13032,Xavier,Ribeiro Aguiar,26,3,2,2,false,-306,false,true
13033,Joaquim,Borges Leite,29,1,3,2,false,210,false,true
13034,Cristiano,Brito Garcia,28,1,3,2,false,551,false,true
13035,Álvaro,Carvalho Serra,32,10,1,3,false,31,false,true
13036,Marco,Pinheiro Freitas,45,8,2,2,false,0,false,true
13037,Valter,Pinheiro Borges,59,6,2,2,false,184,false,false
13038,Gustavo,Rebelo Bento,46,11,2,2,false,562,false,false
13039,Ana,Paiva Magalhães,32,5,2,3,false,2102,true,false
13040,Ana,Pinto Pereira,44,5,1,3,false,193,false,true
13041,Camila,Nunes Pacheco,26,2,3,2,false,5,false,false
13042,Elias,Freitas Maia,53,5,2,2,false,66,false,true
13043,Telma,Gonçalves Andrade,46,2,2,1,false,-169,true,true
13044,João,Santos Barbosa,35,3,2,1,false,2643,false,true
13045,Francisca,Rocha Ribeiro,56,2,1,1,false,12,false,false
13046,Olga,Pinheiro Tavares,60,5,2,1,false,75,false,true
13047,Vera,Almeida Bastos,36,10,2,2,false,-257,false,false
13048,Artur,Lourenço Pacheco,29,2,3,1,false,170,true,false
13049,Madalena,Rodrigues Vaz,60,10,1,1,false,-85,false,true
13050,Mateus,Teixeira Pinto,55,5,2,3,false,979,false,true
13051,Miguel,Costa Queirós,27,5,3,3,false,136,false,true
13052,Olga,Duarte Cunha,33,10,2,3,false,-258,false,false
13053,Fátima,Araújo Nogueira,33,5,3,3,false,99,false,false
13054,Vera,Aguiar Almeida,55,6,2,1,false,150,false,false
13055,Afonso,Nunes Macedo,28,2,3,2,false,476,false,false
13056,Marta,Alves Pinto,28,7,3,3,false,226,false,true
13057,Laura,Barbosa Gonçalves,26,1,3,2,false,-378,false,true
13058,Horácio,Machado Mendes,31,5,3,3,false,296,false,true
13059,Verónica,Costa Machado,39,1,3,2,false,1661,false,true
13060,Renata,Guerreiro Queirós,26,5,3,3,false,122,false,true
13061,Carlos,Vaz Pinto,27,8,2,1,false,-90,false,true
13062,Manuela,Henriques Borges,42,2,3,1,false,1322,true,true
13063,Francisco,Amaral Costa,42,5,1,2,false,-272,false,false
13064,Firmino,Lourenço Pereira,34,10,1,2,false,-133,true,false
13065,Hélder,Mendes Cruz,32,10,2,2,false,2,true,true
13066,Manuel,Brito Bento,35,7,2,3,false,0,false,false
13067,Valter,Simões Faria,33,3,2,2,false,-627,true,true
13068,Benjamim,Cordeiro Borges,52,3,2,3,true,-468,false,false
13069,Sílvia,Mota Araújo,30,2,1,2,false,0,false,true
13070,Ricardo,Ventura Melo,25,5,3,3,false,1098,true,true
13071,Carlos,Coelho Fernandes,34,7,2,3,false,191,false,false
13072,Márcia,Garcia Abreu,45,2,2,2,true,-605,true,false
13073,Guilhermina,Garcia Machado,27,1,3,2,false,-400,false,true
13074,Filipa,Barros Torres,36,1,2,2,false,68,false,true
13075,Armando,Vieira Oliveira,51,1,2,2,false,38,false,true
13076,Rafael,Baptista Machado,26,10,3,3,false,291,false,true
13077,Lúcia,Tavares Caetano,32,5,2,3,true,2,false,false
13078,Bernardo,Cardoso Guerreiro,58,6,1,3,false,264,true,true
13079,Fátima,Figueiredo Leal,57,6,2,3,false,1029,false,true
13080,Amália,Guerreiro Camacho,56,6,2,3,false,87,false,false
13081,Benedita,Amaral Barbosa,58,2,2,2,false,1457,true,false
13082,Cristina,Valente Nogueira,25,2,3,2,true,-220,false,false
13083,Liliana,Raposo Sousa,34,4,2,2,false,-97,true,true
13084,Nelson,Baptista Resende,27,10,3,2,true,0,false,true
13085,Nuno,Brito Queirós,29,8,3,2,false,1274,false,false
13086,Álvaro,Ribeiro Miranda,36,5,2,3,false,128,false,false
13087,Carlos,Gonçalves Gomes,46,5,3,3,false,3,false,false
13088,Benedita,Nunes Macedo,32,2,2,1,false,642,false,true
13089,Ana,Santos Pires,55,2,2,1,false,137,false,false
13090,Rosa,Miranda Pires,28,11,2,2,false,455,false,false
13091,Ondina,Azevedo Cordeiro,26,1,3,2,false,-35,false,true
13092,Jorge,Azevedo Maia,39,8,3,2,false,230,false,true
13093,Letícia,Santos Monteiro,55,5,2,2,false,51,false,false
13094,Amália,Ferreira Vieira,33,3,2,2,true,-54,false,true
13095,Patrício,Alves Bastos,29,4,2,1,false,7,false,true
13096,Vitória,Abreu Coelho,45,10,1,2,false,12389,false,true
13097,Bárbara,Miranda Bastos,25,8,3,2,false,2,false,false
13098,Matias,Abreu Neves,55,3,2,3,false,22,false,true
13099,Fátima,Moreira Ventura,32,2,3,2,false,-197,false,true
13100,Francisca,Reis Antunes,25,1,3,2,false,0,false,true
13101,Vítor,Miranda Ventura,28,1,3,2,false,144,false,true
13102,Joaquim,Cruz Domingues,34,2,2,1,false,-480,true,true
13103,Fernanda,Abreu Rodrigues,26,5,3,3,false,350,false,false
13104,Vicente,Rocha Antunes,56,2,2,1,false,175,false,true
13105,Helena,Almeida Macedo,26,7,3,2,false,551,false,false
13106,Telmo,Miranda Tavares,33,1,3,3,false,621,false,false
13107,Diogo,Aguiar Branco,55,6,2,3,false,197,false,true
13108,Paula,Monteiro Pinheiro,25,10,3,2,false,0,false,true
13109,Tiago,Magalhães Machado,38,1,2,2,false,-14,false,true
13110,Benedita,Cardoso Almeida,27,8,3,2,false,87,false,false
13111,Neusa,Abreu Barros,58,6,2,4,false,-230,false,true
13112,Vera,Santos Macedo,25,2,2,2,false,101,false,true
13113,Afonso,Guerreiro Bastos,42,2,2,1,false,1556,false,true
13114,Ângela,Borges Pacheco,40,8,2,1,false,-45,false,true
13115,Camila,Andrade Bernardes,30,10,2,2,false,139,false,true
13116,Sara,Machado Amaral,26,8,3,2,false,-90,false,true
13117,Sandra,Resende Carvalho,58,10,2,4,false,-509,false,true
13118,Irene,Moreira Campos,59,6,1,1,false,830,false,true
13119,Olga,Resende Leite,48,5,3,2,false,1106,false,true
13120,Olga,Mendes Teixeira,59,8,1,2,false,136,false,true
13121,Bruna,Moreira Ventura,34,1,3,3,false,-199,false,true
13122,Célia,Silva Bastos,53,10,1,1,false,-834,true,true
13123,Alexandre,Leal Monteiro,42,11,2,2,false,-283,false,true
13124,Emanuel,Neves Campos,25,10,3,2,false,218,false,true
13125,Octávio,Costa Caetano,25,5,3,2,false,1923,false,true
13126,Amália,Guerreiro Araújo,28,1,3,4,false,2736,false,false
13127,Daniela,Leite Abreu,41,1,3,2,false,26,false,false
13128,Isidro,Serra Cabral,45,8,3,2,false,-688,false,true
13129,Susana,Branco Pinheiro,29,2,2,1,false,50,false,false
13130,Vera,Garcia Ferreira,25,5,3,4,false,314,false,true
13131,Laura,Borges Pires,51,10,2,2,false,564,false,true
13132,Matias,Lourenço Cardoso,26,5,3,3,false,33,false,true
13133,Raquel,Cunha Abreu,27,3,3,4,false,1007,false,false
13134,Estêvão,Maia Fonseca,39,8,2,2,false,87,false,false
13135,Glória,Esteves Machado,30,9,3,4,false,-145,false,true
13136,Dinis,Fernandes Rocha,25,7,3,3,false,-44,false,true
13137,Valter,Pinheiro Soares,29,5,2,3,false,0,false,true
13138,Jorge,Faria Fonseca,39,10,2,2,false,130,false,false
13139,Sebastião,Serra Bento,27,5,3,3,true,0,false,true
13140,Telma,Machado Morais,28,4,2,2,false,1294,true,false
13141,Lúcia,Teixeira Garcia,38,1,2,2,false,338,false,true
13142,Solange,Paiva Figueiredo,60,6,2,1,false,280,false,false
13143,Ernesto,Leite Vaz,26,8,3,2,true,74,false,false
13144,Margarida,Pires Gonçalves,42,11,1,2,false,2699,false,false
13145,Salomé,Jesus Vaz,51,5,2,3,false,3604,false,true
13146,Márcia,Reis Leal,30,2,2,2,false,1177,false,true
13147,Sofia,Serra Teixeira,25,10,3,2,false,102,false,true
13148,Daniela,Camacho Fonseca,42,1,2,2,false,-150,false,true
13149,Henrique,Andrade Rebelo,28,2,2,2,false,2322,false,false
13150,Henrique,Nogueira Paiva,33,1,3,2,false,1248,false,false
13151,Vera,Cabral Coelho,54,5,2,3,false,3,false,true
13152,Reinaldo,Cardoso Cunha,42,5,2,3,false,478,false,true
13153,Laura,Branco Tavares,44,10,1,2,false,26,false,false
13154,Marcelo,Sousa Bernardes,31,2,2,1,false,229,false,false
13155,Valter,Botelho Queirós,56,3,2,3,false,51439,false,true
13156,Filipa,Antunes Marques,28,8,2,2,false,510,true,true
13157,Laura,Borges Camacho,32,3,1,2,false,252,false,true
13158,Camila,Morais Cabral,55,2,2,2,true,67,false,false
13159,Simão,Xavier Santos,31,7,2,2,false,731,false,true
13160,Rui,Magalhães Vieira,35,1,1,2,false,148,false,true
13161,Teodoro,Aguiar Garcia,26,10,3,2,false,68,false,true
13162,Leonardo,Martins Marques,40,2,2,1,false,143,false,true
13163,Inês,Bento Nunes,33,2,2,3,false,870,false,true
13164,Paulo,Fernandes Bastos,25,2,2,2,false,4280,false,true
13165,Débora,Fonseca Maia,28,2,3,2,false,517,false,true
13166,Paula,Rebelo Pinheiro,41,1,2,2,false,120,false,true
13167,Emanuel,Correia Pires,37,2,2,1,false,33,false,true
13168,Dinis,Almeida Leal,59,2,2,1,false,3540,false,false
13169,Estêvão,Bastos Lima,57,1,2,2,false,2137,false,false
13170,Raul,Antunes Bernardes,34,7,1,4,false,28,false,true
13171,Olga,Morais Moreira,54,5,2,3,false,-547,false,false
13172,Raquel,Amaral Branco,50,10,2,1,false,-315,false,true
13173,Emília,Rodrigues Magalhães,52,10,2,2,false,786,false,false
13174,Lúcia,Henriques Bernardes,59,2,1,1,false,1,false,true
13175,Afonso,Caetano Rebelo,33,3,1,3,false,37,false,true
13176,Sílvia,Rodrigues Fernandes,53,8,1,1,false,0,false,true
13177,Márcia,Garcia Oliveira,26,5,3,3,false,8303,false,false
13178,Ernesto,Santos Vieira,45,5,1,3,false,854,false,true
13179,Martim,Simões Lourenço,56,1,3,2,false,-273,false,false
13180,José,Sousa Machado,41,2,2,1,false,-692,true,false
13181,Renato,Camacho Andrade,35,7,2,3,true,28,false,true
13182,Telmo,Campos Leal,55,6,2,2,false,971,false,true
13183,Joana,Borges Andrade,28,5,2,3,false,3694,false,true
13184,Susana,Lopes Barbosa,60,6,2,2,false,1141,false,true
13185,Norberto,Cruz Cunha,35,3,3,3,true,793,false,true
13186,Carolina,Ferreira Barbosa,51,6,2,2,false,35,false,true
13187,Tomás,Melo Carvalho,36,8,2,2,false,30,false,true
13188,Catarina,Costa Nogueira,34,1,3,2,false,280,false,false
13189,Filipa,Figueiredo Cunha,33,8,3,2,false,0,false,false
13190,Mariana,Pinheiro Valente,30,8,2,2,false,2261,true,true
13191,César,Freitas Ribeiro,35,2,2,1,false,46,false,false
13192,Rui,Pacheco Machado,56,6,2,2,false,307,false,true
13193,Nelson,Barros Valente,56,4,2,1,false,306,false,true
13194,Isidro,Paiva Maia,49,1,2,2,false,13229,false,true
13195,Hugo,Lopes Morais,41,10,3,2,false,-3,false,false
13196,Sandra,Carvalho Vaz,57,10,2,1,false,4442,false,false
13197,Camila,Barbosa Branco,33,4,2,1,false,1,true,false
13198,Isabel,Aguiar Pacheco,29,2,2,2,false,-478,false,true
13199,Rosália,Carvalho Garcia,36,11,2,2,false,356,false,false
13200,Virgílio,Aguiar Costa,29,10,3,2,false,290,true,true
13201,Gustavo,Fernandes Tavares,45,8,2,2,false,1343,false,true
13202,Matias,Xavier Bento,26,2,3,2,true,81,false,true
13203,Natália,Resende Monteiro,51,8,2,2,false,272,false,true
13204,Eduarda,Neves Ferreira,46,2,1,1,false,2775,false,true
13205,Regina,Freitas Domingues,29,10,3,2,false,359,true,false
13206,Rúben,Matos Lourenço,52,2,3,2,false,288,true,false
13207,César,Gonçalves Teixeira,45,1,2,2,false,3493,true,false
13208,Sofia,Mendes Brito,30,1,3,2,false,1249,false,false
13209,Armando,Monteiro Mota,33,8,2,2,false,0,false,true
13210,Wilson,Barros Faria,29,7,3,3,false,0,true,false
13211,Micaela,Guerreiro Cunha,36,11,1,2,false,5,true,false
13212,Firmino,Andrade Barros,60,6,1,2,false,598,false,true
13213,João,Cordeiro Macedo,35,8,3,1,false,790,false,false
13214,Laura,Botelho Ferreira,33,5,3,3,false,0,true,false
13215,Rosa,Araújo Fernandes,36,8,2,1,false,795,false,true
13216,Ondina,Bento Magalhães,28,2,2,2,false,1296,true,true
13217,Silvana,Magalhães Gomes,39,4,1,2,false,188,false,false
13218,Lara,Garcia Jesus,36,10,3,2,false,0,false,false
13219,Madalena,Faria Campos,43,8,2,2,false,-392,false,true
13220,Wilson,Jesus Carvalho,47,10,2,2,false,0,true,false
13221,Gabriela,Sampaio Torres,25,8,3,2,false,628,false,false
13222,Ernesto,Simões Gomes,34,1,2,2,false,233,true,true
13223,Leandro,Mota Botelho,60,5,2,2,false,725,true,false
13224,Gil,Araújo Vieira,25,2,3,2,false,0,false,false
13225,Regina,Gomes Cabral,52,5,2,4,false,414,true,false
13226,Ernesto,Paiva Lima,30,1,1,2,false,4,false,false
13227,Ivo,Henriques Bastos,38,4,2,2,false,1508,false,true
13228,Regina,Bastos Neves,54,2,2,1,false,175,false,true
13229,Ângela,Botelho Queirós,31,2,2,2,false,152,true,true
13230,Roberto,Resende Maia,29,8,3,2,false,-32,false,true
13231,Paula,Cunha Camacho,37,2,1,2,false,277,false,true
13232,Isabel,Caetano Barbosa,28,5,3,3,false,882,false,true
13233,Ana,Botelho Matos,51,8,3,4,false,415,false,false
13234,Guilhermina,Oliveira Faria,55,10,2,2,false,477,false,false
13235,Francisco,Castro Fonseca,52,2,2,2,false,380,true,true
13236,Júlio,Xavier Nogueira,55,11,2,2,false,-246,false,true
13237,Benjamim,Rebelo Vaz,25,1,2,2,false,142,true,false
13238,Octávio,Pinheiro Antunes,34,10,3,2,true,-2,false,true
13239,Renato,Bernardes Caetano,59,5,2,3,false,96,false,true
13240,Célia,Esteves Resende,28,1,3,2,false,-126,false,true
13241,Vera,Lopes Araújo,58,2,2,2,false,279,false,false
13242,Sara,Magalhães Correia,45,10,1,2,false,146,false,false
13243,Cristiano,Xavier Silva,60,5,2,2,false,49,false,true
13244,Guilhermina,Cunha Bernardes,29,8,3,2,false,9,false,true
13245,Laura,Rodrigues Figueiredo,55,11,2,1,false,1221,false,true
13246,Mariana,Torres Raposo,54,2,2,2,false,1063,false,true
13247,Isidro,Marques Barbosa,34,1,2,3,false,434,false,false
13248,Octávio,Castro Miranda,27,7,3,3,false,108,false,true
13249,Marta,Duarte Alves,50,2,2,2,false,1293,false,true
13250,Nuno,Resende Rodrigues,38,2,3,2,false,10,false,false
13251,Alexandre,Alves Machado,52,10,2,2,false,3554,false,true
13252,Micaela,Coelho Duarte,59,6,1,3,false,439,false,true
13253,Madalena,Rocha Bernardes,49,2,2,2,false,1838,true,false
13254,Firmino,Nogueira Cruz,44,5,2,3,false,0,false,false
13255,Telmo,Resende Sousa,35,1,3,2,false,57,false,true
13256,Neusa,Cruz Torres,28,5,3,4,false,81,false,true
13257,Célia,Faria Ribeiro,43,2,1,1,false,328,false,true
13258,Hélder,Tavares Castro,31,1,3,2,true,4,true,true
13259,Matilde,Garcia Araújo,42,3,2,3,false,2476,true,false
13260,Joana,Coelho Lopes,28,5,3,3,false,1252,true,true
13261,Rodrigo,Araújo Cunha,38,10,2,2,false,0,false,false
13262,Mónica,Abreu Pinheiro,52,10,2,2,true,0,false,false
13263,Susana,Antunes Gomes,57,2,2,2,false,75,false,false
13264,Catarina,Leite Machado,30,2,2,1,false,307,true,true
13265,Natália,Campos Duarte,27,8,3,2,false,167,false,true
13266,Osvaldo,Paiva Salgado,28,1,3,2,false,19,false,false
13267,Lucas,Carvalho Raposo,31,5,2,2,false,-329,true,false
13268,Dinis,Leite Castro,32,2,1,2,false,-299,true,false
13269,Zacarias,Barbosa Lourenço,40,5,2,3,false,2840,true,false
13270,Francisco,Botelho Sampaio,45,10,2,2,false,1477,true,false
13271,Guilhermina,Bento Barbosa,38,1,3,2,false,0,false,false
13272,Susana,Andrade Morais,52,1,2,2,false,350,false,true
13273,Júlio,Figueiredo Castro,56,2,3,2,false,663,false,true
13274,Adriana,Gomes Rebelo,31,2,3,1,false,485,false,true
13275,Rita,Borges Costa,42,2,2,2,true,-29,false,true
13276,Emanuel,Bento Leal,32,4,2,1,false,0,false,false
13277,Benjamim,Pacheco Pinheiro,35,8,2,2,false,629,false,true
13278,Henrique,Botelho Nunes,37,2,2,1,false,89,false,true
13279,Sara,Moreira Raposo,45,2,3,3,false,-243,false,true
13280,Osvaldo,Aguiar Rebelo,58,5,2,3,false,913,false,true
13281,Mafalda,Simões Camacho,30,7,2,2,false,57,false,true
13282,João,Simões Ferreira,48,1,2,2,false,-509,false,true
13283,Matilde,Lopes Coelho,28,10,3,2,false,31,false,false
13284,Joana,Miranda Camacho,54,2,2,1,false,-16,false,true
13285,Márcia,Ventura Gomes,36,2,3,2,false,110,false,false
13286,Afonso,Abreu Freitas,41,2,3,2,false,-329,false,true
13287,Paulina,Miranda Figueiredo,25,10,1,2,false,86,false,true
13288,Vitória,Torres Neves,33,8,3,2,false,969,false,false
13289,Gaspar,Alves Macedo,49,2,3,1,false,1040,false,false
13290,Teodoro,Ventura Matos,39,1,2,2,false,7711,true,false
13291,Gabriela,Araújo Costa,30,10,3,2,false,137,false,true
13292,Ângela,Ventura Monteiro,59,6,2,1,false,468,true,false
13293,Alice,Ramos Campos,54,10,2,3,false,758,true,true
13294,Vanessa,Bernardes Borges,57,5,2,3,false,5,true,false
13295,Paulo,Alves Duarte,60,5,2,3,false,0,true,false
13296,Pedro,Nunes Mota,32,1,2,2,false,-1,false,false
13297,Beatriz,Gomes Ferreira,29,5,3,3,false,640,false,false
13298,Fernando,Domingues Barbosa,27,2,2,2,false,-59,false,true
13299,Letícia,Sampaio Pereira,26,1,3,2,false,102,false,true
13300,Neusa,Costa Bastos,41,2,2,1,false,17,false,false
13301,Duarte,Camacho Andrade,26,10,3,2,false,0,false,false
13302,Paulo,Baptista Domingues,40,1,2,2,false,1011,true,false
13303,Gabriela,Queirós Cunha,26,10,2,2,false,370,false,true
13304,Glória,Oliveira Figueiredo,47,10,2,2,false,-107,false,false
13305,Dulce,Caetano Valente,36,5,2,3,false,2309,true,false
13306,Íris,Correia Leal,57,2,2,1,false,0,false,false
13307,Lucas,Matos Serra,51,10,2,2,false,313,false,true
13308,Gonçalo,Barros Vaz,60,5,2,2,false,164,false,true
13309,Emanuel,Marques Andrade,41,2,1,4,false,19,false,true
13310,Virgílio,Melo Botelho,26,2,3,2,false,-128,false,true
13311,Simão,Salgado Lourenço,34,2,2,2,false,123,true,false
13312,Guilhermina,Cabral Camacho,29,1,3,2,false,-37,true,false
13313,Joana,Sampaio Neves,54,4,2,1,false,8,false,true
13314,Valentim,Soares Cabral,27,5,2,3,false,5262,false,true
13315,Susana,Raposo Campos,35,6,2,1,false,329,false,true
13316,Regina,Tavares Vaz,59,5,2,3,false,1726,false,true
13317,Bruna,Morais Branco,30,10,3,2,false,77,false,true
13318,Bruno,Figueiredo Martins,25,2,3,2,false,189,false,true
13319,Madalena,Almeida Ribeiro,47,2,2,1,false,-406,false,true
13320,Carla,Leite Monteiro,27,8,2,2,false,202,true,false
13321,Elias,Botelho Fernandes,45,1,1,4,false,857,false,false
13322,Osvaldo,Rocha Barbosa,28,2,2,1,false,420,false,true
13323,Filipe,Azevedo Nunes,45,1,2,2,false,0,true,false
13324,Laura,Silva Sousa,36,5,3,3,false,-74,true,true
13325,Elias,Nunes Rodrigues,37,2,2,2,false,128,true,false
13326,Júlia,Duarte Antunes,32,5,3,3,false,191,false,false
13327,Gil,Freitas Pinheiro,44,2,2,1,false,1139,false,true
13328,Lino,Nogueira Rocha,27,1,3,2,true,-110,false,true
13329,Diana,Borges Sampaio,25,2,3,2,false,224,false,true
13330,Rodrigo,Matos Faria,30,8,3,2,false,245,false,true
13331,Vanessa,Bernardes Abreu,26,4,2,1,false,158,false,true
13332,Francisca,Branco Camacho,39,7,2,1,false,1551,false,false
13333,Hugo,Torres Cunha,27,8,3,2,false,-151,false,false
13334,Bárbara,Ferreira Soares,41,2,2,1,false,-516,false,true
13335,Tânia,Bernardes Salgado,28,3,3,3,false,283,true,false
13336,António,Salgado Rodrigues,42,8,2,2,false,-1,true,false
13337,Madalena,Sampaio Xavier,41,2,2,2,false,97,false,true
